timestamp,batch_id,time_min,moisture_raw,red,green,blue,moisture_status,color_status,final_status,readiness_score
2026-07-31 16:43:39,COFFEE-001,29758273,278,378,422,352,31.7,75.3,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:43:47,COFFEE-001,29758273,279,386,430,353,31.7,75.9,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:43:55,COFFEE-001,29758273,279,384,428,352,31.7,74.3,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time
2026-07-31 16:44:03,COFFEE-001,29758274,278,382,427,351,31.6,75.7,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:44:12,COFFEE-001,29758274,279,385,429,353,31.7,76.6,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:44:20,COFFEE-001,29758274,281,384,424,352,31.7,77.3,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:44:28,COFFEE-001,29758274,278,379,423,352,31.7,78.0,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:44:36,COFFEE-001,29758274,279,385,422,352,31.6,78.1,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:44:45,COFFEE-001,29758274,278,381,419,349,31.7,79.1,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:44:53,COFFEE-001,29758274,278,377,427,345,31.7,79.1,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:45:01,COFFEE-001,29758275,279,380,430,353,31.7,78.5,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:45:09,COFFEE-001,29758275,279,386,430,346,31.7,78.7,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:45:17,COFFEE-001,29758275,278,385,423,352,31.7,78.7,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:45:25,COFFEE-001,29758275,279,381,425,349,31.7,76.4,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:45:34,COFFEE-001,29758275,279,381,420,350,31.7,75.7,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:45:42,COFFEE-001,29758275,279,381,426,350,31.7,76.1,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:45:50,COFFEE-001,29758275,278,381,427,349,31.7,77.3,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:45:58,COFFEE-001,29758275,279,382,427,344,31.7,76.6,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:46:07,COFFEE-001,29758276,279,384,421,351,31.7,77.4,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:46:15,COFFEE-001,29758276,279,384,422,351,31.7,77.1,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
